2.577, 0.455
1059.890, 0.744
1625.856, 0.750
2467.735, 0.744
2859.987, 0.727
3158.078, 0.699
3362.302, 0.664
3621.353, 0.600
3842.711, 0.532
4204.761, 0.486
4578.351, 0.481
5035.254, 0.480
6853.471, 0.482
7339.971, 0.480
7508.523, 0.482
9005.131, 0.470
9959.505, 0.468
10787.583, 0.464
11138.662, 0.470
11670.216, 0.462
12040.740, 0.465
12511.153, 0.458
12975.993, 0.449
13320.729, 0.449
13964.293, 0.442
14421.049, 0.439
16746.703, 0.428
17219.118, 0.426
17672.739, 0.422
17971.503, 0.415
